,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
71518,Female,Black,30 to 39,Merced County,10,6,2,0,1,19,41,0
71519,Female,Black,30 to 39,Monterey County,4,6,3,0,0,13,15,0
71520,Female,Black,30 to 39,Napa County,0,1,0,0,5,6,5,0
71521,Female,Black,30 to 39,Nevada County,0,0,0,0,0,0,1,0
71522,Female,Black,30 to 39,Orange County,12,27,7,0,5,51,114,0
71523,Female,Black,30 to 39,Placer County,2,13,2,0,6,23,15,0
71524,Female,Black,30 to 39,Plumas County,0,0,0,0,0,0,1,0
71525,Female,Black,30 to 39,Riverside County,37,59,31,0,43,170,197,0
71526,Female,Black,30 to 39,Sacramento County,94,121,76,0,56,347,429,0
71527,Female,Black,30 to 39,San Benito County,0,0,0,0,0,0,1,0
71528,Female,Black,30 to 39,San Bernardino County,87,179,90,2,48,406,410,0
71529,Female,Black,30 to 39,San Diego County,76,75,56,0,38,245,404,0
71530,Female,Black,30 to 39,San Francisco County,38,46,183,0,67,334,206,0
71531,Female,Black,30 to 39,San Joaquin County,29,34,10,0,31,104,175,0
71532,Female,Black,30 to 39,San Luis Obispo County,0,2,2,0,1,5,13,0
71533,Female,Black,30 to 39,San Mateo County,12,23,6,0,5,46,39,0
71534,Female,Black,30 to 39,Santa Barbara County,1,5,1,0,0,7,23,0
71535,Female,Black,30 to 39,Santa Clara County,15,40,22,0,5,82,130,0
71536,Female,Black,30 to 39,Santa Cruz County,0,1,2,0,1,4,4,0
71537,Female,Black,30 to 39,Shasta County,0,2,3,0,0,5,12,0
71538,Female,Black,30 to 39,Siskiyou County,0,2,2,0,1,5,5,0
71539,Female,Black,30 to 39,Solano County,23,25,13,0,12,73,143,0
71540,Female,Black,30 to 39,Sonoma County,3,1,2,0,2,8,21,0
71541,Female,Black,30 to 39,Stanislaus County,6,25,12,0,17,60,39,0
71542,Female,Black,30 to 39,Sutter County,0,1,1,0,3,5,8,0
71543,Female,Black,30 to 39,Tehama County,0,1,0,0,0,1,0,0
71544,Female,Black,30 to 39,Tulare County,3,4,1,0,1,9,17,0
71545,Female,Black,30 to 39,Tuolumne County,0,0,0,0,0,0,1,0
71546,Female,Black,30 to 39,Ventura County,9,5,2,0,2,18,36,0
71547,Female,Black,30 to 39,Yolo County,2,4,5,0,3,14,16,0
71548,Female,Black,30 to 39,Yuba County,3,0,0,0,1,4,3,0
71549,Female,Black,40 to 69,Alameda County,86,118,220,0,82,506,910,0
71550,Female,Black,40 to 69,Amador County,0,1,0,0,0,1,2,0
71551,Female,Black,40 to 69,Butte County,2,0,3,0,0,5,21,0
71552,Female,Black,40 to 69,Calaveras County,0,0,0,0,0,0,3,0
71553,Female,Black,40 to 69,Colusa County,0,1,0,0,1,2,2,0
71554,Female,Black,40 to 69,Contra Costa County,50,98,45,0,46,239,245,0
71555,Female,Black,40 to 69,Del Norte County,0,0,0,0,0,0,1,0
71556,Female,Black,40 to 69,El Dorado County,2,0,1,0,1,4,7,0
71557,Female,Black,40 to 69,Fresno County,35,21,35,0,37,128,290,0
71558,Female,Black,40 to 69,Glenn County,0,0,0,0,0,0,1,0
71559,Female,Black,40 to 69,Humboldt County,0,0,0,0,0,0,6,0
71560,Female,Black,40 to 69,Imperial County,1,1,3,0,2,7,10,0
71561,Female,Black,40 to 69,Inyo County,0,0,0,0,1,1,1,0
71562,Female,Black,40 to 69,Kern County,47,41,19,0,15,122,259,0
71563,Female,Black,40 to 69,Kings County,2,1,0,0,6,9,25,0
71564,Female,Black,40 to 69,Lake County,1,1,1,0,0,3,6,0
71565,Female,Black,40 to 69,Lassen County,0,0,0,0,0,0,0,0
71566,Female,Black,40 to 69,Los Angeles County,547,546,990,4,380,2467,3681,0
71567,Female,Black,40 to 69,Madera County,2,2,3,0,2,9,12,0
71568,Female,Black,40 to 69,Marin County,5,8,3,0,1,17,28,0
71569,Female,Black,40 to 69,Mendocino County,0,0,2,0,0,2,2,0
71570,Female,Black,40 to 69,Merced County,7,21,7,0,4,39,50,0
71571,Female,Black,40 to 69,Monterey County,0,6,5,0,4,15,42,0
71572,Female,Black,40 to 69,Napa County,2,4,1,0,2,9,11,0
71573,Female,Black,40 to 69,Nevada County,0,0,0,0,0,0,2,0
71574,Female,Black,40 to 69,Orange County,19,24,11,0,8,62,144,0
71575,Female,Black,40 to 69,Placer County,1,5,1,0,4,11,8,0
71576,Female,Black,40 to 69,Plumas County,0,0,0,0,0,0,2,0
71577,Female,Black,40 to 69,Riverside County,58,77,49,1,33,218,284,0
71578,Female,Black,40 to 69,Sacramento County,105,129,122,0,72,428,572,0
71579,Female,Black,40 to 69,San Benito County,0,0,0,0,0,0,2,0
71580,Female,Black,40 to 69,San Bernardino County,84,206,124,0,52,466,530,0
71581,Female,Black,40 to 69,San Diego County,95,91,142,1,59,388,748,0
71582,Female,Black,40 to 69,San Francisco County,69,95,332,0,132,628,424,0
71583,Female,Black,40 to 69,San Joaquin County,30,48,24,0,37,139,221,0
71584,Female,Black,40 to 69,San Luis Obispo County,1,1,1,1,1,5,6,0
71585,Female,Black,40 to 69,San Mateo County,10,29,18,0,6,63,134,0
71586,Female,Black,40 to 69,Santa Barbara County,2,3,1,0,1,7,55,0
71587,Female,Black,40 to 69,Santa Clara County,10,43,35,0,14,102,157,0
71588,Female,Black,40 to 69,Santa Cruz County,1,4,3,0,2,10,22,0
71589,Female,Black,40 to 69,Shasta County,1,2,3,0,0,6,6,0
71590,Female,Black,40 to 69,Siskiyou County,0,0,0,0,0,0,3,0
71591,Female,Black,40 to 69,Solano County,28,32,20,0,19,99,190,0
71592,Female,Black,40 to 69,Sonoma County,3,4,4,0,4,15,55,0
71593,Female,Black,40 to 69,Stanislaus County,11,21,18,0,13,63,50,0
71594,Female,Black,40 to 69,Sutter County,0,7,0,0,2,9,9,0
71595,Female,Black,40 to 69,Tehama County,0,0,0,0,0,0,1,0
71596,Female,Black,40 to 69,Trinity County,0,0,0,0,0,0,1,0
71597,Female,Black,40 to 69,Tulare County,5,4,7,0,4,20,45,0
71598,Female,Black,40 to 69,Tuolumne County,0,0,0,0,2,2,1,0
71599,Female,Black,40 to 69,Ventura County,7,5,2,0,5,19,68,0
71600,Female,Black,40 to 69,Yolo County,4,2,9,1,4,20,22,0
71601,Female,Black,40 to 69,Yuba County,2,2,4,0,0,8,6,0
71602,Female,Black,70 and over,Alameda County,1,0,0,0,0,1,8,0
71603,Female,Black,70 and over,Contra Costa County,0,0,0,0,1,1,0,0
71604,Female,Black,70 and over,Fresno County,1,0,0,0,0,1,0,0
71605,Female,Black,70 and over,Lake County,1,0,0,0,0,1,0,0
71606,Female,Black,70 and over,Los Angeles County,4,2,5,0,1,12,18,0
71607,Female,Black,70 and over,Riverside County,2,0,0,0,0,2,3,0
71608,Female,Black,70 and over,Sacramento County,0,0,0,0,0,0,1,0
71609,Female,Black,70 and over,San Bernardino County,0,0,0,0,0,0,2,0
71610,Female,Black,70 and over,San Diego County,0,0,0,0,0,0,3,0
71611,Female,Black,70 and over,San Francisco County,0,0,0,0,1,1,1,0
71612,Female,Black,70 and over,Santa Barbara County,0,0,0,0,0,0,1,0
71613,Female,Black,70 and over,Santa Clara County,1,2,0,0,0,3,2,0
71614,Female,Black,70 and over,Solano County,1,0,0,0,0,1,3,0
71615,Female,Black,70 and over,Stanislaus County,0,0,0,0,0,0,1,0
71616,Female,Hispanic,Under 18,Alameda County,20,39,10,0,12,81,213,23
71617,Female,Hispanic,Under 18,Amador County,1,0,1,0,0,2,0,0
71618,Female,Hispanic,Under 18,Butte County,1,3,0,1,5,10,58,0
71619,Female,Hispanic,Under 18,Calaveras County,0,0,1,0,0,1,3,0
71620,Female,Hispanic,Under 18,Colusa County,2,0,0,0,0,2,0,0
71621,Female,Hispanic,Under 18,Contra Costa County,16,31,5,0,3,55,121,3
71622,Female,Hispanic,Under 18,Del Norte County,0,0,0,0,0,0,1,0
71623,Female,Hispanic,Under 18,El Dorado County,0,3,0,0,0,3,25,1
71624,Female,Hispanic,Under 18,Fresno County,35,67,9,0,26,137,674,39
71625,Female,Hispanic,Under 18,Glenn County,0,1,1,0,0,2,4,2
71626,Female,Hispanic,Under 18,Humboldt County,0,0,1,0,0,1,12,27
71627,Female,Hispanic,Under 18,Imperial County,6,17,5,0,3,31,156,5
71628,Female,Hispanic,Under 18,Inyo County,0,0,0,0,0,0,2,0
71629,Female,Hispanic,Under 18,Kern County,22,69,3,0,42,136,460,106
71630,Female,Hispanic,Under 18,Kings County,10,10,2,0,6,28,154,106
71631,Female,Hispanic,Under 18,Lake County,0,1,0,0,1,2,11,1
71632,Female,Hispanic,Under 18,Lassen County,0,0,0,0,0,0,1,0
71633,Female,Hispanic,Under 18,Los Angeles County,391,549,108,8,175,1231,3182,2705
71634,Female,Hispanic,Under 18,Madera County,8,8,0,0,4,20,88,0
71635,Female,Hispanic,Under 18,Marin County,1,6,5,0,0,12,111,79
71636,Female,Hispanic,Under 18,Mariposa County,0,0,0,0,0,0,5,0
71637,Female,Hispanic,Under 18,Mendocino County,1,8,2,0,1,12,25,0
71638,Female,Hispanic,Under 18,Merced County,10,35,3,0,21,69,247,192
71639,Female,Hispanic,Under 18,Modoc County,0,1,0,0,0,1,1,6
71640,Female,Hispanic,Under 18,Mono County,1,0,0,0,0,1,0,0
71641,Female,Hispanic,Under 18,Monterey County,17,99,2,2,12,132,443,94
71642,Female,Hispanic,Under 18,Napa County,1,8,0,1,1,11,19,7
71643,Female,Hispanic,Under 18,Nevada County,0,0,0,0,0,0,7,10
71644,Female,Hispanic,Under 18,Orange County,61,215,32,9,53,370,1085,330
71645,Female,Hispanic,Under 18,Placer County,2,12,0,0,2,16,66,15
71646,Female,Hispanic,Under 18,Plumas County,0,0,0,0,0,0,2,0
71647,Female,Hispanic,Under 18,Riverside County,45,151,11,3,56,266,846,399
71648,Female,Hispanic,Under 18,Sacramento County,19,36,7,1,9,72,238,28
71649,Female,Hispanic,Under 18,San Benito County,11,3,0,0,0,14,73,3
71650,Female,Hispanic,Under 18,San Bernardino County,66,120,19,8,22,235,1676,287
71651,Female,Hispanic,Under 18,San Diego County,159,183,20,6,49,417,1212,703
71652,Female,Hispanic,Under 18,San Francisco County,0,0,0,0,0,0,0,0
71653,Female,Hispanic,Under 18,San Joaquin County,19,29,5,1,13,67,483,7
71654,Female,Hispanic,Under 18,San Luis Obispo County,3,6,0,0,1,10,71,5
71655,Female,Hispanic,Under 18,San Mateo County,21,19,6,0,6,52,165,65
71656,Female,Hispanic,Under 18,Santa Barbara County,17,29,3,2,15,66,344,62
71657,Female,Hispanic,Under 18,Santa Clara County,71,127,19,18,54,289,1354,313
71658,Female,Hispanic,Under 18,Santa Cruz County,8,20,3,0,5,36,104,9
71659,Female,Hispanic,Under 18,Shasta County,2,1,0,0,0,3,13,16
71660,Female,Hispanic,Under 18,Siskiyou County,0,0,0,0,0,0,3,0
71661,Female,Hispanic,Under 18,Solano County,14,13,2,0,1,30,161,5
71662,Female,Hispanic,Under 18,Sonoma County,21,19,2,0,13,55,157,4
71663,Female,Hispanic,Under 18,Stanislaus County,25,36,3,1,14,79,292,18
71664,Female,Hispanic,Under 18,Sutter County,8,3,0,0,2,13,43,19
71665,Female,Hispanic,Under 18,Tehama County,1,2,1,0,0,4,18,2
71666,Female,Hispanic,Under 18,Trinity County,0,0,0,0,0,0,1,0
71667,Female,Hispanic,Under 18,Tulare County,23,54,6,1,21,105,497,107
71668,Female,Hispanic,Under 18,Tuolumne County,0,1,0,0,1,2,3,13
71669,Female,Hispanic,Under 18,Ventura County,12,33,11,0,33,89,586,368
71670,Female,Hispanic,Under 18,Yolo County,7,11,0,0,7,25,104,11
71671,Female,Hispanic,Under 18,Yuba County,3,1,0,0,3,7,17,1
71672,Female,Hispanic,18 to 19,Alameda County,13,17,4,0,7,41,193,0
71673,Female,Hispanic,18 to 19,Amador County,0,0,1,0,0,1,1,0
71674,Female,Hispanic,18 to 19,Butte County,1,2,0,0,1,4,30,0
71675,Female,Hispanic,18 to 19,Calaveras County,0,0,0,0,0,0,1,0
71676,Female,Hispanic,18 to 19,Colusa County,1,1,0,0,0,2,1,0
71677,Female,Hispanic,18 to 19,Contra Costa County,12,14,2,1,4,33,40,0
71678,Female,Hispanic,18 to 19,Del Norte County,0,0,0,0,0,0,3,0
71679,Female,Hispanic,18 to 19,El Dorado County,2,0,1,0,0,3,0,0
71680,Female,Hispanic,18 to 19,Fresno County,30,42,12,0,13,97,226,0
71681,Female,Hispanic,18 to 19,Glenn County,0,0,0,1,0,1,4,0
71682,Female,Hispanic,18 to 19,Humboldt County,0,0,1,0,2,3,11,0
71683,Female,Hispanic,18 to 19,Imperial County,11,8,6,0,5,30,88,0
71684,Female,Hispanic,18 to 19,Inyo County,0,0,0,0,0,0,1,0
71685,Female,Hispanic,18 to 19,Kern County,17,36,15,0,12,80,180,0
71686,Female,Hispanic,18 to 19,Kings County,0,1,0,0,5,6,35,0
71687,Female,Hispanic,18 to 19,Lake County,1,0,0,0,0,1,6,0
71688,Female,Hispanic,18 to 19,Los Angeles County,239,481,140,2,117,979,1683,0
71689,Female,Hispanic,18 to 19,Madera County,6,4,2,0,6,18,17,0
71690,Female,Hispanic,18 to 19,Marin County,0,2,2,0,0,4,18,0
71691,Female,Hispanic,18 to 19,Mariposa County,0,0,0,0,0,0,1,0
71692,Female,Hispanic,18 to 19,Mendocino County,1,3,1,0,0,5,14,0
71693,Female,Hispanic,18 to 19,Merced County,9,12,4,1,8,34,82,0
71694,Female,Hispanic,18 to 19,Mono County,0,0,0,0,0,0,1,0
71695,Female,Hispanic,18 to 19,Monterey County,14,25,3,0,4,46,118,0
71696,Female,Hispanic,18 to 19,Napa County,1,3,0,0,0,4,17,0
71697,Female,Hispanic,18 to 19,Nevada County,0,0,1,0,0,1,2,0
71698,Female,Hispanic,18 to 19,Orange County,43,95,39,1,23,201,467,0
71699,Female,Hispanic,18 to 19,Placer County,1,3,1,0,1,6,10,0
71700,Female,Hispanic,18 to 19,Plumas County,0,0,0,0,0,0,2,0
71701,Female,Hispanic,18 to 19,Riverside County,24,76,20,1,34,155,358,0
71702,Female,Hispanic,18 to 19,Sacramento County,11,23,4,0,8,46,119,0
71703,Female,Hispanic,18 to 19,San Benito County,1,1,3,0,1,6,13,0
71704,Female,Hispanic,18 to 19,San Bernardino County,53,84,34,0,13,184,407,0
71705,Female,Hispanic,18 to 19,San Diego County,58,82,29,1,28,198,458,0
71706,Female,Hispanic,18 to 19,San Francisco County,1,0,0,0,0,1,4,0
71707,Female,Hispanic,18 to 19,San Joaquin County,15,23,8,0,6,52,130,0
71708,Female,Hispanic,18 to 19,San Luis Obispo County,0,8,0,0,0,8,26,0
71709,Female,Hispanic,18 to 19,San Mateo County,7,12,1,0,4,24,66,0
71710,Female,Hispanic,18 to 19,Santa Barbara County,6,13,6,0,5,30,140,0
71711,Female,Hispanic,18 to 19,Santa Clara County,25,48,12,0,14,99,315,0
71712,Female,Hispanic,18 to 19,Santa Cruz County,4,2,3,0,2,11,57,0
71713,Female,Hispanic,18 to 19,Shasta County,0,1,0,0,0,1,6,0
71714,Female,Hispanic,18 to 19,Siskiyou County,1,0,0,0,0,1,2,0
71715,Female,Hispanic,18 to 19,Solano County,4,7,0,0,0,11,30,0
71716,Female,Hispanic,18 to 19,Sonoma County,3,10,3,0,3,19,57,0
71717,Female,Hispanic,18 to 19,Stanislaus County,14,25,7,0,6,52,137,0
71718,Female,Hispanic,18 to 19,Sutter County,5,5,2,0,3,15,15,0
71719,Female,Hispanic,18 to 19,Tehama County,0,0,1,0,0,1,12,0
71720,Female,Hispanic,18 to 19,Tulare County,12,28,10,0,9,59,124,0
71721,Female,Hispanic,18 to 19,Tuolumne County,0,1,0,0,0,1,1,0
71722,Female,Hispanic,18 to 19,Ventura County,19,42,6,0,11,78,228,0
71723,Female,Hispanic,18 to 19,Yolo County,2,1,0,0,1,4,21,0
71724,Female,Hispanic,18 to 19,Yuba County,1,1,0,0,0,2,8,0
71725,Female,Hispanic,20 to 29,Alameda County,53,89,49,0,25,216,627,0
71726,Female,Hispanic,20 to 29,Amador County,1,0,3,0,3,7,4,0
71727,Female,Hispanic,20 to 29,Butte County,5,3,2,0,1,11,83,0
71728,Female,Hispanic,20 to 29,Calaveras County,0,0,0,0,0,0,1,0
71729,Female,Hispanic,20 to 29,Colusa County,1,1,0,0,7,9,25,0
71730,Female,Hispanic,20 to 29,Contra Costa County,23,64,31,0,20,138,251,0
71731,Female,Hispanic,20 to 29,Del Norte County,1,1,0,0,0,2,3,0
71732,Female,Hispanic,20 to 29,El Dorado County,2,6,4,0,3,15,31,0
71733,Female,Hispanic,20 to 29,Fresno County,190,172,122,2,72,558,1148,0
71734,Female,Hispanic,20 to 29,Glenn County,1,3,4,0,4,12,17,0
71735,Female,Hispanic,20 to 29,Humboldt County,2,1,2,0,0,5,31,0
71736,Female,Hispanic,20 to 29,Imperial County,26,47,30,0,32,135,324,0
71737,Female,Hispanic,20 to 29,Inyo County,0,1,0,0,0,1,5,0
71738,Female,Hispanic,20 to 29,Kern County,124,162,92,2,77,457,983,0
71739,Female,Hispanic,20 to 29,Kings County,20,15,11,1,20,67,229,0
71740,Female,Hispanic,20 to 29,Lake County,2,4,2,0,2,10,30,0
71741,Female,Hispanic,20 to 29,Lassen County,0,2,0,0,3,5,4,0
71742,Female,Hispanic,20 to 29,Los Angeles County,1042,1524,857,11,477,3911,7246,0
71743,Female,Hispanic,20 to 29,Madera County,19,17,7,0,11,54,75,0
71744,Female,Hispanic,20 to 29,Marin County,8,7,1,0,2,18,55,0
71745,Female,Hispanic,20 to 29,Mariposa County,0,0,0,0,0,0,2,0
71746,Female,Hispanic,20 to 29,Mendocino County,10,3,3,0,3,19,26,0
71747,Female,Hispanic,20 to 29,Merced County,45,50,39,1,24,159,342,0
71748,Female,Hispanic,20 to 29,Modoc County,0,1,0,0,0,1,1,0
71749,Female,Hispanic,20 to 29,Mono County,0,0,0,0,0,0,5,0
71750,Female,Hispanic,20 to 29,Monterey County,55,79,28,0,31,193,394,0
71751,Female,Hispanic,20 to 29,Napa County,8,2,4,0,4,18,61,0
71752,Female,Hispanic,20 to 29,Nevada County,1,1,0,0,0,2,7,0
71753,Female,Hispanic,20 to 29,Orange County,175,329,168,1,73,746,1621,0
71754,Female,Hispanic,20 to 29,Placer County,4,8,5,0,16,33,55,0
71755,Female,Hispanic,20 to 29,Plumas County,0,0,0,0,1,1,4,0
71756,Female,Hispanic,20 to 29,Riverside County,168,300,168,4,125,765,1186,0
71757,Female,Hispanic,20 to 29,Sacramento County,80,95,47,0,35,257,498,0
71758,Female,Hispanic,20 to 29,San Benito County,9,12,2,1,2,26,48,0
71759,Female,Hispanic,20 to 29,San Bernardino County,256,429,239,3,87,1014,1742,0
71760,Female,Hispanic,20 to 29,San Diego County,298,264,132,3,91,788,1633,0
71761,Female,Hispanic,20 to 29,San Francisco County,1,0,0,0,1,2,24,0
71762,Female,Hispanic,20 to 29,San Joaquin County,79,73,33,0,42,227,505,0
71763,Female,Hispanic,20 to 29,San Luis Obispo County,10,7,5,0,3,25,110,0
71764,Female,Hispanic,20 to 29,San Mateo County,32,46,26,3,9,116,320,0
71765,Female,Hispanic,20 to 29,Santa Barbara County,51,47,16,0,29,143,436,0
71766,Female,Hispanic,20 to 29,Santa Clara County,133,205,125,2,77,542,1194,0
71767,Female,Hispanic,20 to 29,Santa Cruz County,15,24,19,0,10,68,171,0
71768,Female,Hispanic,20 to 29,Shasta County,3,2,3,0,2,10,33,0
71769,Female,Hispanic,20 to 29,Siskiyou County,1,0,0,0,0,1,5,0
71770,Female,Hispanic,20 to 29,Solano County,19,20,15,1,12,67,126,0
71771,Female,Hispanic,20 to 29,Sonoma County,25,37,16,1,10,89,224,0
71772,Female,Hispanic,20 to 29,Stanislaus County,55,93,62,0,51,261,399,0
71773,Female,Hispanic,20 to 29,Sutter County,12,11,1,0,8,32,73,0
71774,Female,Hispanic,20 to 29,Tehama County,0,8,4,0,3,15,20,0
71775,Female,Hispanic,20 to 29,Trinity County,0,0,0,0,0,0,0,0
71776,Female,Hispanic,20 to 29,Tulare County,97,117,73,1,71,359,645,0
71777,Female,Hispanic,20 to 29,Tuolumne County,0,1,1,0,3,5,5,0
71778,Female,Hispanic,20 to 29,Ventura County,85,82,66,0,57,290,793,0
71779,Female,Hispanic,20 to 29,Yolo County,13,10,8,0,11,42,112,0
71780,Female,Hispanic,20 to 29,Yuba County,6,7,2,0,6,21,47,0
71781,Female,Hispanic,30 to 39,Alameda County,39,54,38,1,13,145,368,0
71782,Female,Hispanic,30 to 39,Amador County,0,1,0,0,3,4,5,0
71783,Female,Hispanic,30 to 39,Butte County,1,2,0,0,2,5,24,0
71784,Female,Hispanic,30 to 39,Calaveras County,2,0,1,0,0,3,3,0
71785,Female,Hispanic,30 to 39,Colusa County,4,1,0,0,1,6,18,0
71786,Female,Hispanic,30 to 39,Contra Costa County,21,45,20,1,13,100,149,0
71787,Female,Hispanic,30 to 39,El Dorado County,4,3,2,0,1,10,7,0
71788,Female,Hispanic,30 to 39,Fresno County,102,92,87,1,80,362,713,0
71789,Female,Hispanic,30 to 39,Glenn County,2,0,2,0,1,5,12,0
71790,Female,Hispanic,30 to 39,Humboldt County,4,1,0,0,0,5,11,0
71791,Female,Hispanic,30 to 39,Imperial County,18,29,30,0,13,90,150,0
71792,Female,Hispanic,30 to 39,Inyo County,0,1,1,0,1,3,0,0
71793,Female,Hispanic,30 to 39,Kern County,63,92,77,0,49,281,601,0
71794,Female,Hispanic,30 to 39,Kings County,3,10,5,0,11,29,131,0
71795,Female,Hispanic,30 to 39,Lake County,2,0,0,0,1,3,11,0
71796,Female,Hispanic,30 to 39,Lassen County,0,1,0,0,1,2,6,0
71797,Female,Hispanic,30 to 39,Los Angeles County,593,901,564,7,277,2342,3947,0
71798,Female,Hispanic,30 to 39,Madera County,6,10,6,0,10,32,42,0
71799,Female,Hispanic,30 to 39,Marin County,3,3,0,0,2,8,33,0
71800,Female,Hispanic,30 to 39,Mariposa County,0,0,1,0,0,1,1,0
71801,Female,Hispanic,30 to 39,Mendocino County,2,2,2,0,0,6,27,0
71802,Female,Hispanic,30 to 39,Merced County,29,43,42,3,28,145,211,0
71803,Female,Hispanic,30 to 39,Modoc County,0,0,0,0,0,0,1,0
71804,Female,Hispanic,30 to 39,Mono County,0,1,0,0,0,1,6,0
71805,Female,Hispanic,30 to 39,Monterey County,29,36,30,3,21,119,206,0
71806,Female,Hispanic,30 to 39,Napa County,5,2,2,0,1,10,32,0
71807,Female,Hispanic,30 to 39,Nevada County,1,0,0,0,0,1,4,0
71808,Female,Hispanic,30 to 39,Orange County,108,184,135,1,45,473,856,0
71809,Female,Hispanic,30 to 39,Placer County,4,10,5,0,4,23,36,0
71810,Female,Hispanic,30 to 39,Plumas County,0,0,0,0,0,0,3,0
71811,Female,Hispanic,30 to 39,Riverside County,103,176,140,2,91,512,701,0
71812,Female,Hispanic,30 to 39,Sacramento County,36,52,34,0,26,148,255,0
71813,Female,Hispanic,30 to 39,San Benito County,13,4,4,0,3,24,26,0
71814,Female,Hispanic,30 to 39,San Bernardino County,150,343,213,1,74,781,1048,0
71815,Female,Hispanic,30 to 39,San Diego County,137,172,112,3,44,468,774,0
71816,Female,Hispanic,30 to 39,San Francisco County,0,0,0,0,0,0,10,0
71817,Female,Hispanic,30 to 39,San Joaquin County,39,68,20,1,39,167,268,0
71818,Female,Hispanic,30 to 39,San Luis Obispo County,7,7,2,1,5,22,59,0
71819,Female,Hispanic,30 to 39,San Mateo County,11,17,13,0,7,48,128,0
71820,Female,Hispanic,30 to 39,Santa Barbara County,33,27,13,0,17,90,218,0
71821,Female,Hispanic,30 to 39,Santa Clara County,81,136,89,0,48,354,571,0
71822,Female,Hispanic,30 to 39,Santa Cruz County,11,13,7,1,1,33,83,0
71823,Female,Hispanic,30 to 39,Shasta County,1,0,1,0,1,3,14,0
71824,Female,Hispanic,30 to 39,Siskiyou County,0,0,0,0,1,1,2,0
71825,Female,Hispanic,30 to 39,Solano County,15,15,9,0,4,43,88,0
71826,Female,Hispanic,30 to 39,Sonoma County,14,22,12,0,7,55,111,0
71827,Female,Hispanic,30 to 39,Stanislaus County,36,58,39,0,36,169,198,0
71828,Female,Hispanic,30 to 39,Sutter County,6,5,2,0,3,16,30,0
71829,Female,Hispanic,30 to 39,Tehama County,0,1,4,0,0,5,8,0
71830,Female,Hispanic,30 to 39,Tulare County,71,72,53,2,41,239,391,0
71831,Female,Hispanic,30 to 39,Tuolumne County,0,1,2,0,2,5,0,0
71832,Female,Hispanic,30 to 39,Ventura County,46,65,49,0,40,200,560,0
71833,Female,Hispanic,30 to 39,Yolo County,8,10,16,0,10,44,67,0
71834,Female,Hispanic,30 to 39,Yuba County,3,5,0,0,0,8,18,0
71835,Female,Hispanic,40 to 69,Alameda County,22,21,32,0,9,84,286,0
71836,Female,Hispanic,40 to 69,Alpine County,0,0,0,0,0,0,1,0
71837,Female,Hispanic,40 to 69,Amador County,2,1,1,0,1,5,5,0
71838,Female,Hispanic,40 to 69,Butte County,0,1,1,0,1,3,22,0
71839,Female,Hispanic,40 to 69,Calaveras County,0,0,2,0,0,2,3,0
71840,Female,Hispanic,40 to 69,Colusa County,0,0,0,0,1,1,9,0
71841,Female,Hispanic,40 to 69,Contra Costa County,9,32,33,1,4,79,128,0
71842,Female,Hispanic,40 to 69,Del Norte County,0,0,0,0,0,0,1,0
71843,Female,Hispanic,40 to 69,El Dorado County,1,2,0,0,1,4,11,0
71844,Female,Hispanic,40 to 69,Fresno County,66,52,90,0,49,257,640,0
71845,Female,Hispanic,40 to 69,Glenn County,1,0,0,0,0,1,4,0
71846,Female,Hispanic,40 to 69,Humboldt County,0,0,0,0,0,0,19,0
71847,Female,Hispanic,40 to 69,Imperial County,8,31,16,0,8,63,177,0
71848,Female,Hispanic,40 to 69,Inyo County,0,0,1,0,0,1,4,0
71849,Female,Hispanic,40 to 69,Kern County,55,63,42,0,34,194,530,0
71850,Female,Hispanic,40 to 69,Kings County,7,5,4,0,9,25,74,0
71851,Female,Hispanic,40 to 69,Lake County,2,0,0,0,1,3,23,0
71852,Female,Hispanic,40 to 69,Lassen County,0,0,0,0,0,0,3,0
71853,Female,Hispanic,40 to 69,Los Angeles County,437,605,470,8,259,1779,3653,0
71854,Female,Hispanic,40 to 69,Madera County,9,9,6,0,3,27,48,0
71855,Female,Hispanic,40 to 69,Marin County,4,4,0,0,1,9,34,0
71856,Female,Hispanic,40 to 69,Mariposa County,0,0,0,0,1,1,9,0
71857,Female,Hispanic,40 to 69,Mendocino County,0,4,2,0,0,6,19,0
71858,Female,Hispanic,40 to 69,Merced County,19,36,23,0,16,94,199,0
71859,Female,Hispanic,40 to 69,Modoc County,0,0,0,0,0,0,1,0
71860,Female,Hispanic,40 to 69,Mono County,0,0,0,0,0,0,1,0
71861,Female,Hispanic,40 to 69,Monterey County,13,34,17,1,12,77,176,0
71862,Female,Hispanic,40 to 69,Napa County,2,2,1,0,1,6,31,0
71863,Female,Hispanic,40 to 69,Nevada County,0,0,0,0,0,0,1,0
71864,Female,Hispanic,40 to 69,Orange County,59,86,75,2,23,245,589,0
71865,Female,Hispanic,40 to 69,Placer County,4,7,8,0,6,25,34,0
71866,Female,Hispanic,40 to 69,Plumas County,0,0,0,0,0,0,2,0
71867,Female,Hispanic,40 to 69,Riverside County,63,104,107,3,66,343,608,0
71868,Female,Hispanic,40 to 69,Sacramento County,27,58,46,0,24,155,236,0
71869,Female,Hispanic,40 to 69,San Benito County,3,3,5,0,0,11,17,0
