,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
93858,Female,Black,30 to 39,San Mateo County,16,15,0,0,14,45,126,0
93859,Female,Black,30 to 39,Santa Barbara County,3,4,1,0,2,10,20,0
93860,Female,Black,30 to 39,Santa Clara County,28,39,2,0,12,81,186,0
93861,Female,Black,30 to 39,Santa Cruz County,1,1,0,0,1,3,14,0
93862,Female,Black,30 to 39,Shasta County,0,0,0,0,0,0,13,0
93863,Female,Black,30 to 39,Siskiyou County,0,0,1,0,0,1,7,0
93864,Female,Black,30 to 39,Solano County,27,36,6,0,21,90,233,0
93865,Female,Black,30 to 39,Sonoma County,5,7,1,0,3,16,56,0
93866,Female,Black,30 to 39,Stanislaus County,11,12,5,0,8,36,69,0
93867,Female,Black,30 to 39,Sutter County,0,3,0,0,1,4,8,0
93868,Female,Black,30 to 39,Tehama County,0,1,0,0,0,1,3,0
93869,Female,Black,30 to 39,Tulare County,9,11,1,1,10,32,53,0
93870,Female,Black,30 to 39,Tuolumne County,0,1,0,0,2,3,5,0
93871,Female,Black,30 to 39,Ventura County,10,5,1,0,3,19,90,0
93872,Female,Black,30 to 39,Yolo County,1,1,0,0,6,8,50,0
93873,Female,Black,30 to 39,Yuba County,0,0,0,0,0,0,5,0
93874,Female,Black,40 to 69,Alameda County,136,76,9,2,53,276,685,0
93875,Female,Black,40 to 69,Amador County,0,0,0,0,0,0,3,0
93876,Female,Black,40 to 69,Butte County,0,1,0,0,1,2,25,0
93877,Female,Black,40 to 69,Calaveras County,0,0,0,0,0,0,2,0
93878,Female,Black,40 to 69,Colusa County,0,0,0,0,0,0,6,0
93879,Female,Black,40 to 69,Contra Costa County,46,57,5,0,27,135,271,0
93880,Female,Black,40 to 69,El Dorado County,0,2,1,0,0,3,9,0
93881,Female,Black,40 to 69,Fresno County,41,7,1,0,18,67,266,0
93882,Female,Black,40 to 69,Glenn County,0,0,0,0,1,1,1,0
93883,Female,Black,40 to 69,Humboldt County,0,0,0,0,1,1,1,0
93884,Female,Black,40 to 69,Imperial County,1,2,0,0,0,3,11,0
93885,Female,Black,40 to 69,Inyo County,1,0,0,0,0,1,0,0
93886,Female,Black,40 to 69,Kern County,29,7,2,0,16,54,165,0
93887,Female,Black,40 to 69,Kings County,1,0,0,0,6,7,26,0
93888,Female,Black,40 to 69,Lake County,2,0,0,0,2,4,10,0
93889,Female,Black,40 to 69,Lassen County,1,0,0,0,1,2,3,0
93890,Female,Black,40 to 69,Los Angeles County,471,210,90,1,168,940,2444,0
93891,Female,Black,40 to 69,Madera County,3,2,0,0,1,6,29,0
93892,Female,Black,40 to 69,Marin County,5,2,0,0,2,9,42,0
93893,Female,Black,40 to 69,Mendocino County,0,0,0,0,0,0,0,0
93894,Female,Black,40 to 69,Merced County,8,1,0,0,2,11,85,0
93895,Female,Black,40 to 69,Mono County,0,0,0,0,0,0,1,0
93896,Female,Black,40 to 69,Monterey County,7,2,1,0,6,16,40,0
93897,Female,Black,40 to 69,Napa County,1,1,1,0,6,9,37,0
93898,Female,Black,40 to 69,Nevada County,0,0,0,0,0,0,3,0
93899,Female,Black,40 to 69,Orange County,23,10,4,0,8,45,176,0
93900,Female,Black,40 to 69,Placer County,3,5,1,0,7,16,25,0
93901,Female,Black,40 to 69,Plumas County,0,0,0,0,0,0,1,0
93902,Female,Black,40 to 69,Riverside County,42,15,7,1,19,84,223,0
93903,Female,Black,40 to 69,Sacramento County,110,57,16,4,42,229,461,0
93904,Female,Black,40 to 69,San Bernardino County,109,59,7,0,42,217,530,0
93905,Female,Black,40 to 69,San Diego County,94,28,18,0,65,205,807,0
93906,Female,Black,40 to 69,San Francisco County,59,19,17,1,59,155,207,0
93907,Female,Black,40 to 69,San Joaquin County,51,7,5,1,15,79,183,0
93908,Female,Black,40 to 69,San Luis Obispo County,1,0,0,0,0,1,6,0
93909,Female,Black,40 to 69,San Mateo County,12,9,1,0,15,37,138,0
93910,Female,Black,40 to 69,Santa Barbara County,5,0,0,1,2,8,68,0
93911,Female,Black,40 to 69,Santa Clara County,24,25,2,0,17,68,207,0
93912,Female,Black,40 to 69,Santa Cruz County,1,3,0,0,2,6,9,0
93913,Female,Black,40 to 69,Shasta County,0,0,0,0,0,0,6,0
93914,Female,Black,40 to 69,Siskiyou County,0,1,0,0,0,1,2,0
93915,Female,Black,40 to 69,Solano County,28,14,9,0,9,60,249,0
93916,Female,Black,40 to 69,Sonoma County,1,2,1,0,0,4,52,0
93917,Female,Black,40 to 69,Stanislaus County,10,7,1,0,4,22,70,0
93918,Female,Black,40 to 69,Sutter County,4,4,0,0,0,8,12,0
93919,Female,Black,40 to 69,Tehama County,0,0,0,0,0,0,1,0
93920,Female,Black,40 to 69,Tulare County,2,2,0,0,2,6,50,0
93921,Female,Black,40 to 69,Tuolumne County,0,0,0,0,0,0,1,0
93922,Female,Black,40 to 69,Ventura County,7,7,1,0,4,19,98,0
93923,Female,Black,40 to 69,Yolo County,4,0,1,0,4,9,46,0
93924,Female,Black,40 to 69,Yuba County,1,1,0,0,0,2,11,0
93925,Female,Black,70 and over,Alameda County,4,1,0,0,0,5,11,0
93926,Female,Black,70 and over,Contra Costa County,0,0,0,0,0,0,1,0
93927,Female,Black,70 and over,Fresno County,0,0,0,0,0,0,1,0
93928,Female,Black,70 and over,Kern County,0,0,0,0,0,0,3,0
93929,Female,Black,70 and over,Los Angeles County,3,1,0,0,0,4,49,0
93930,Female,Black,70 and over,Madera County,0,0,0,0,0,0,0,0
93931,Female,Black,70 and over,Merced County,0,0,0,0,0,0,1,0
93932,Female,Black,70 and over,Orange County,0,0,0,0,0,0,2,0
93933,Female,Black,70 and over,Riverside County,0,0,0,0,0,0,4,0
93934,Female,Black,70 and over,Sacramento County,1,0,0,0,0,1,2,0
93935,Female,Black,70 and over,San Bernardino County,3,0,0,0,0,3,4,0
93936,Female,Black,70 and over,San Diego County,3,0,0,0,0,3,10,0
93937,Female,Black,70 and over,San Francisco County,1,0,0,0,0,1,0,0
93938,Female,Black,70 and over,San Joaquin County,1,0,0,0,0,1,1,0
93939,Female,Black,70 and over,San Luis Obispo County,0,0,0,0,0,0,1,0
93940,Female,Black,70 and over,San Mateo County,0,0,0,0,0,0,2,0
93941,Female,Black,70 and over,Santa Barbara County,0,0,0,0,0,0,1,0
93942,Female,Black,70 and over,Santa Clara County,1,0,0,0,0,1,0,0
93943,Female,Black,70 and over,Solano County,0,0,0,0,0,0,1,0
93944,Female,Black,70 and over,Sonoma County,0,0,0,0,0,0,1,0
93945,Female,Black,70 and over,Stanislaus County,0,1,0,0,0,1,1,0
93946,Female,Black,70 and over,Tulare County,0,0,0,0,0,0,1,0
93947,Female,Hispanic,Under 18,Alameda County,17,10,1,0,1,29,38,21
93948,Female,Hispanic,Under 18,Alpine County,0,0,0,0,0,0,1,0
93949,Female,Hispanic,Under 18,Amador County,0,0,0,0,0,0,1,0
93950,Female,Hispanic,Under 18,Butte County,2,0,0,0,1,3,16,0
93951,Female,Hispanic,Under 18,Calaveras County,1,0,0,0,0,1,3,0
93952,Female,Hispanic,Under 18,Colusa County,0,0,0,0,0,0,1,0
93953,Female,Hispanic,Under 18,Contra Costa County,2,8,1,1,3,15,38,0
93954,Female,Hispanic,Under 18,El Dorado County,0,0,0,0,0,0,15,0
93955,Female,Hispanic,Under 18,Fresno County,23,14,1,0,12,50,210,8
93956,Female,Hispanic,Under 18,Glenn County,1,0,0,0,0,1,8,0
93957,Female,Hispanic,Under 18,Humboldt County,1,0,1,0,0,2,1,0
93958,Female,Hispanic,Under 18,Imperial County,1,2,0,0,1,4,35,0
93959,Female,Hispanic,Under 18,Inyo County,0,0,0,0,1,1,4,0
93960,Female,Hispanic,Under 18,Kern County,20,11,0,0,8,39,101,17
93961,Female,Hispanic,Under 18,Kings County,5,9,1,1,3,19,82,27
93962,Female,Hispanic,Under 18,Lake County,0,0,1,0,0,1,2,0
93963,Female,Hispanic,Under 18,Lassen County,0,0,0,0,0,0,4,0
93964,Female,Hispanic,Under 18,Los Angeles County,180,111,15,2,62,370,697,75
93965,Female,Hispanic,Under 18,Madera County,2,2,0,1,2,7,50,0
93966,Female,Hispanic,Under 18,Marin County,2,4,0,0,0,6,44,21
93967,Female,Hispanic,Under 18,Mendocino County,0,2,1,0,0,3,15,0
93968,Female,Hispanic,Under 18,Merced County,8,7,0,1,2,18,61,91
93969,Female,Hispanic,Under 18,Modoc County,0,0,0,0,0,0,3,0
93970,Female,Hispanic,Under 18,Mono County,1,0,0,0,0,1,1,0
93971,Female,Hispanic,Under 18,Monterey County,18,8,0,2,5,33,115,17
93972,Female,Hispanic,Under 18,Napa County,4,1,1,0,3,9,10,0
93973,Female,Hispanic,Under 18,Nevada County,0,2,0,0,0,2,8,4
93974,Female,Hispanic,Under 18,Orange County,53,35,5,6,14,113,235,194
93975,Female,Hispanic,Under 18,Placer County,3,3,0,0,4,10,19,2
93976,Female,Hispanic,Under 18,Riverside County,18,9,0,0,8,35,148,36
93977,Female,Hispanic,Under 18,Sacramento County,5,7,0,0,1,13,39,2
93978,Female,Hispanic,Under 18,San Benito County,0,0,0,0,1,1,9,2
93979,Female,Hispanic,Under 18,San Bernardino County,51,31,2,11,19,114,188,202
93980,Female,Hispanic,Under 18,San Diego County,50,16,1,0,28,95,315,84
93981,Female,Hispanic,Under 18,San Francisco County,0,1,0,0,0,1,0,0
93982,Female,Hispanic,Under 18,San Joaquin County,9,13,0,1,7,30,57,0
93983,Female,Hispanic,Under 18,San Luis Obispo County,0,1,0,0,0,1,13,0
93984,Female,Hispanic,Under 18,San Mateo County,9,4,0,0,3,16,72,2
93985,Female,Hispanic,Under 18,Santa Barbara County,16,14,0,0,19,49,184,12
93986,Female,Hispanic,Under 18,Santa Clara County,52,114,4,3,21,194,225,31
93987,Female,Hispanic,Under 18,Santa Cruz County,7,10,0,0,5,22,52,0
93988,Female,Hispanic,Under 18,Shasta County,0,0,0,0,1,1,2,7
93989,Female,Hispanic,Under 18,Solano County,6,3,0,0,2,11,48,1
93990,Female,Hispanic,Under 18,Sonoma County,5,4,0,0,4,13,63,0
93991,Female,Hispanic,Under 18,Stanislaus County,12,10,1,0,4,27,79,6
93992,Female,Hispanic,Under 18,Sutter County,0,0,0,0,0,0,6,2
93993,Female,Hispanic,Under 18,Tehama County,0,0,0,0,1,1,11,0
93994,Female,Hispanic,Under 18,Tulare County,10,18,1,0,9,38,172,135
93995,Female,Hispanic,Under 18,Tuolumne County,0,0,0,0,0,0,4,2
93996,Female,Hispanic,Under 18,Ventura County,33,30,2,2,14,81,251,172
93997,Female,Hispanic,Under 18,Yolo County,2,5,1,0,4,12,12,3
93998,Female,Hispanic,Under 18,Yuba County,1,0,0,0,0,1,10,0
93999,Female,Hispanic,18 to 19,Alameda County,17,10,0,0,5,32,82,0
94000,Female,Hispanic,18 to 19,Amador County,0,0,0,0,0,0,2,0
94001,Female,Hispanic,18 to 19,Butte County,0,0,0,0,0,0,18,0
94002,Female,Hispanic,18 to 19,Colusa County,0,0,0,0,0,0,0,0
94003,Female,Hispanic,18 to 19,Contra Costa County,8,6,2,0,8,24,33,0
94004,Female,Hispanic,18 to 19,Del Norte County,0,0,0,0,0,0,0,0
94005,Female,Hispanic,18 to 19,El Dorado County,0,0,0,0,0,0,1,0
94006,Female,Hispanic,18 to 19,Fresno County,21,7,1,0,5,34,91,0
94007,Female,Hispanic,18 to 19,Glenn County,0,0,1,0,0,1,4,0
94008,Female,Hispanic,18 to 19,Humboldt County,0,2,0,0,0,2,10,0
94009,Female,Hispanic,18 to 19,Imperial County,5,1,1,0,2,9,21,0
94010,Female,Hispanic,18 to 19,Inyo County,1,0,0,0,0,1,1,0
94011,Female,Hispanic,18 to 19,Kern County,14,8,1,0,13,36,67,0
94012,Female,Hispanic,18 to 19,Kings County,3,1,0,0,1,5,26,0
94013,Female,Hispanic,18 to 19,Lake County,1,0,0,0,0,1,5,0
94014,Female,Hispanic,18 to 19,Los Angeles County,174,106,22,0,45,347,814,0
94015,Female,Hispanic,18 to 19,Madera County,2,1,1,0,1,5,21,0
94016,Female,Hispanic,18 to 19,Marin County,3,1,0,0,0,4,7,0
94017,Female,Hispanic,18 to 19,Mendocino County,1,0,0,0,0,1,1,0
94018,Female,Hispanic,18 to 19,Merced County,4,5,0,0,1,10,20,0
94019,Female,Hispanic,18 to 19,Monterey County,11,8,1,0,4,24,50,0
94020,Female,Hispanic,18 to 19,Napa County,2,1,0,0,0,3,12,0
94021,Female,Hispanic,18 to 19,Nevada County,0,0,0,0,0,0,1,0
94022,Female,Hispanic,18 to 19,Orange County,33,42,6,1,20,102,208,0
94023,Female,Hispanic,18 to 19,Placer County,2,1,0,0,0,3,13,0
94024,Female,Hispanic,18 to 19,Riverside County,34,16,2,0,11,63,120,0
94025,Female,Hispanic,18 to 19,Sacramento County,9,5,0,0,8,22,42,0
94026,Female,Hispanic,18 to 19,San Benito County,1,0,0,0,0,1,5,0
94027,Female,Hispanic,18 to 19,San Bernardino County,23,35,8,1,15,82,198,0
94028,Female,Hispanic,18 to 19,San Diego County,41,20,8,0,11,80,126,0
94029,Female,Hispanic,18 to 19,San Francisco County,0,1,0,0,1,2,4,0
94030,Female,Hispanic,18 to 19,San Joaquin County,16,3,0,0,11,30,47,0
94031,Female,Hispanic,18 to 19,San Luis Obispo County,2,2,0,0,3,7,18,0
94032,Female,Hispanic,18 to 19,San Mateo County,6,7,0,0,2,15,44,0
94033,Female,Hispanic,18 to 19,Santa Barbara County,7,0,1,0,5,13,71,0
94034,Female,Hispanic,18 to 19,Santa Clara County,24,26,0,0,3,53,94,0
94035,Female,Hispanic,18 to 19,Santa Cruz County,4,4,1,0,0,9,32,0
94036,Female,Hispanic,18 to 19,Shasta County,0,0,0,0,0,0,1,0
94037,Female,Hispanic,18 to 19,Siskiyou County,0,0,0,0,0,0,1,0
94038,Female,Hispanic,18 to 19,Solano County,3,2,0,0,0,5,15,0
94039,Female,Hispanic,18 to 19,Sonoma County,8,1,0,0,2,11,28,0
94040,Female,Hispanic,18 to 19,Stanislaus County,10,1,0,0,2,13,35,0
94041,Female,Hispanic,18 to 19,Sutter County,2,0,0,0,0,2,4,0
94042,Female,Hispanic,18 to 19,Tehama County,0,0,0,0,0,0,5,0
94043,Female,Hispanic,18 to 19,Tulare County,11,3,2,0,3,19,76,0
94044,Female,Hispanic,18 to 19,Tuolumne County,2,0,1,0,1,4,2,0
94045,Female,Hispanic,18 to 19,Ventura County,14,10,5,0,6,35,118,0
94046,Female,Hispanic,18 to 19,Yolo County,1,0,0,0,1,2,17,0
94047,Female,Hispanic,18 to 19,Yuba County,1,0,0,0,0,1,2,0
94048,Female,Hispanic,20 to 29,Alameda County,67,45,9,0,33,154,594,0
94049,Female,Hispanic,20 to 29,Alpine County,0,0,0,0,0,0,0,0
94050,Female,Hispanic,20 to 29,Amador County,0,0,0,0,2,2,4,0
94051,Female,Hispanic,20 to 29,Butte County,15,5,1,0,10,31,100,0
94052,Female,Hispanic,20 to 29,Calaveras County,0,0,0,0,0,0,5,0
94053,Female,Hispanic,20 to 29,Colusa County,4,0,0,0,4,8,28,0
94054,Female,Hispanic,20 to 29,Contra Costa County,44,35,8,0,31,118,290,0
94055,Female,Hispanic,20 to 29,Del Norte County,1,1,1,0,0,3,10,0
94056,Female,Hispanic,20 to 29,El Dorado County,3,3,0,0,3,9,30,0
94057,Female,Hispanic,20 to 29,Fresno County,216,94,9,1,66,386,1087,0
94058,Female,Hispanic,20 to 29,Glenn County,0,2,1,0,1,4,14,0
94059,Female,Hispanic,20 to 29,Humboldt County,7,3,0,0,3,13,36,0
94060,Female,Hispanic,20 to 29,Imperial County,18,12,9,0,18,57,258,0
94061,Female,Hispanic,20 to 29,Inyo County,2,0,0,0,0,2,7,0
94062,Female,Hispanic,20 to 29,Kern County,89,98,20,0,82,289,830,0
94063,Female,Hispanic,20 to 29,Kings County,24,13,4,0,39,80,280,0
94064,Female,Hispanic,20 to 29,Lake County,6,3,2,0,3,14,31,0
94065,Female,Hispanic,20 to 29,Lassen County,3,0,0,0,1,4,5,0
94066,Female,Hispanic,20 to 29,Los Angeles County,1267,1176,212,3,580,3238,7085,0
94067,Female,Hispanic,20 to 29,Madera County,33,9,3,0,13,58,147,0
94068,Female,Hispanic,20 to 29,Marin County,14,2,1,0,3,20,60,0
94069,Female,Hispanic,20 to 29,Mariposa County,0,2,0,0,0,2,4,0
94070,Female,Hispanic,20 to 29,Mendocino County,5,1,0,0,1,7,38,0
94071,Female,Hispanic,20 to 29,Merced County,36,14,3,0,21,74,236,0
94072,Female,Hispanic,20 to 29,Modoc County,1,0,2,0,1,4,5,0
94073,Female,Hispanic,20 to 29,Mono County,1,1,1,0,0,3,4,0
94074,Female,Hispanic,20 to 29,Monterey County,68,35,14,0,27,144,364,0
94075,Female,Hispanic,20 to 29,Napa County,14,5,1,0,9,29,93,0
94076,Female,Hispanic,20 to 29,Nevada County,0,0,0,0,1,1,10,0
94077,Female,Hispanic,20 to 29,Orange County,279,252,57,2,134,724,2340,0
94078,Female,Hispanic,20 to 29,Placer County,14,10,3,1,11,39,59,0
94079,Female,Hispanic,20 to 29,Plumas County,1,0,0,0,0,1,4,0
94080,Female,Hispanic,20 to 29,Riverside County,209,168,36,1,107,521,1223,0
94081,Female,Hispanic,20 to 29,Sacramento County,75,39,17,0,41,172,328,0
94082,Female,Hispanic,20 to 29,San Benito County,7,2,0,0,0,9,68,0
94083,Female,Hispanic,20 to 29,San Bernardino County,335,350,109,1,135,930,2108,0
94084,Female,Hispanic,20 to 29,San Diego County,350,102,33,0,123,608,1514,0
94085,Female,Hispanic,20 to 29,San Francisco County,0,1,0,0,3,4,27,0
94086,Female,Hispanic,20 to 29,San Joaquin County,96,45,9,0,35,185,328,0
94087,Female,Hispanic,20 to 29,San Luis Obispo County,7,14,4,0,7,32,156,0
94088,Female,Hispanic,20 to 29,San Mateo County,53,21,1,0,15,90,318,0
94089,Female,Hispanic,20 to 29,Santa Barbara County,55,31,18,0,36,140,400,0
94090,Female,Hispanic,20 to 29,Santa Clara County,155,102,17,3,69,346,866,0
94091,Female,Hispanic,20 to 29,Santa Cruz County,17,9,2,0,14,42,175,0
94092,Female,Hispanic,20 to 29,Shasta County,2,4,2,0,5,13,26,0
94093,Female,Hispanic,20 to 29,Siskiyou County,1,0,0,0,0,1,10,0
94094,Female,Hispanic,20 to 29,Solano County,22,16,7,0,7,52,149,0
94095,Female,Hispanic,20 to 29,Sonoma County,39,13,4,0,11,67,222,0
94096,Female,Hispanic,20 to 29,Stanislaus County,98,38,14,1,34,185,348,0
94097,Female,Hispanic,20 to 29,Sutter County,17,7,0,0,10,34,76,0
94098,Female,Hispanic,20 to 29,Tehama County,1,2,0,0,0,3,22,0
94099,Female,Hispanic,20 to 29,Trinity County,0,0,0,0,0,0,2,0
94100,Female,Hispanic,20 to 29,Tulare County,111,78,21,0,55,265,667,0
94101,Female,Hispanic,20 to 29,Tuolumne County,2,0,0,0,2,4,8,0
94102,Female,Hispanic,20 to 29,Ventura County,124,75,25,0,78,302,1046,0
94103,Female,Hispanic,20 to 29,Yolo County,15,6,3,0,9,33,116,0
94104,Female,Hispanic,20 to 29,Yuba County,9,2,1,0,0,12,20,0
94105,Female,Hispanic,30 to 39,Alameda County,56,70,9,0,30,165,442,0
94106,Female,Hispanic,30 to 39,Amador County,0,4,0,0,1,5,4,0
94107,Female,Hispanic,30 to 39,Butte County,8,3,4,0,6,21,75,0
94108,Female,Hispanic,30 to 39,Calaveras County,1,0,0,0,0,1,11,0
94109,Female,Hispanic,30 to 39,Colusa County,4,0,0,0,1,5,15,0
94110,Female,Hispanic,30 to 39,Contra Costa County,22,65,3,1,19,110,185,0
94111,Female,Hispanic,30 to 39,Del Norte County,2,0,1,0,0,3,7,0
94112,Female,Hispanic,30 to 39,El Dorado County,4,4,2,0,5,15,23,0
94113,Female,Hispanic,30 to 39,Fresno County,149,86,19,1,77,332,1003,0
94114,Female,Hispanic,30 to 39,Glenn County,2,2,1,0,3,8,23,0
94115,Female,Hispanic,30 to 39,Humboldt County,1,4,0,0,5,10,23,0
94116,Female,Hispanic,30 to 39,Imperial County,14,13,8,0,11,46,273,0
94117,Female,Hispanic,30 to 39,Inyo County,2,0,0,0,1,3,4,0
94118,Female,Hispanic,30 to 39,Kern County,73,86,15,0,68,242,683,0
94119,Female,Hispanic,30 to 39,Kings County,35,11,4,0,34,84,292,0
94120,Female,Hispanic,30 to 39,Lake County,4,2,1,0,1,8,36,0
94121,Female,Hispanic,30 to 39,Lassen County,2,1,0,0,1,4,5,0
94122,Female,Hispanic,30 to 39,Los Angeles County,756,682,181,5,372,1996,4975,0
94123,Female,Hispanic,30 to 39,Madera County,30,14,0,0,8,52,133,0
94124,Female,Hispanic,30 to 39,Marin County,9,2,0,0,2,13,50,0
94125,Female,Hispanic,30 to 39,Mariposa County,0,1,0,0,0,1,3,0
94126,Female,Hispanic,30 to 39,Mendocino County,3,1,2,0,1,7,19,0
94127,Female,Hispanic,30 to 39,Merced County,37,15,8,0,22,82,269,0
94128,Female,Hispanic,30 to 39,Modoc County,1,0,0,0,1,2,7,0
94129,Female,Hispanic,30 to 39,Mono County,0,0,0,0,0,0,3,0
94130,Female,Hispanic,30 to 39,Monterey County,38,30,10,0,24,102,309,0
94131,Female,Hispanic,30 to 39,Napa County,8,4,0,0,5,17,42,0
94132,Female,Hispanic,30 to 39,Nevada County,2,0,0,0,1,3,6,0
94133,Female,Hispanic,30 to 39,Orange County,166,155,53,0,98,472,1330,0
94134,Female,Hispanic,30 to 39,Placer County,6,10,1,0,9,26,52,0
94135,Female,Hispanic,30 to 39,Plumas County,0,0,0,0,0,0,1,0
94136,Female,Hispanic,30 to 39,Riverside County,160,134,25,0,96,415,905,0
94137,Female,Hispanic,30 to 39,Sacramento County,52,47,14,0,35,148,272,0
94138,Female,Hispanic,30 to 39,San Benito County,5,2,1,0,6,14,45,0
94139,Female,Hispanic,30 to 39,San Bernardino County,276,308,84,0,136,804,1610,0
94140,Female,Hispanic,30 to 39,San Diego County,222,100,36,0,92,450,1032,0
94141,Female,Hispanic,30 to 39,San Francisco County,0,2,0,0,1,3,19,0
94142,Female,Hispanic,30 to 39,San Joaquin County,59,31,7,1,22,120,313,0
94143,Female,Hispanic,30 to 39,San Luis Obispo County,8,4,0,0,3,15,78,0
94144,Female,Hispanic,30 to 39,San Mateo County,36,11,3,0,19,69,182,0
94145,Female,Hispanic,30 to 39,Santa Barbara County,41,25,10,0,35,111,287,0
94146,Female,Hispanic,30 to 39,Santa Clara County,98,99,15,0,67,279,677,0
94147,Female,Hispanic,30 to 39,Santa Cruz County,12,8,2,0,10,32,141,0
94148,Female,Hispanic,30 to 39,Shasta County,3,1,0,0,1,5,30,0
94149,Female,Hispanic,30 to 39,Sierra County,0,0,0,0,0,0,1,0
94150,Female,Hispanic,30 to 39,Siskiyou County,0,1,1,0,0,2,3,0
94151,Female,Hispanic,30 to 39,Solano County,18,12,6,0,11,47,141,0
94152,Female,Hispanic,30 to 39,Sonoma County,33,23,2,0,3,61,183,0
94153,Female,Hispanic,30 to 39,Stanislaus County,64,29,15,0,28,136,282,0
94154,Female,Hispanic,30 to 39,Sutter County,8,6,1,0,10,25,68,0
94155,Female,Hispanic,30 to 39,Tehama County,2,1,0,0,0,3,23,0
94156,Female,Hispanic,30 to 39,Tulare County,88,75,46,0,59,268,673,0
94157,Female,Hispanic,30 to 39,Tuolumne County,1,5,0,0,3,9,11,0
94158,Female,Hispanic,30 to 39,Ventura County,77,70,14,0,50,211,906,0
94159,Female,Hispanic,30 to 39,Yolo County,9,14,4,0,7,34,92,0
94160,Female,Hispanic,30 to 39,Yuba County,2,3,1,0,5,11,15,0
94161,Female,Hispanic,40 to 69,Alameda County,26,19,3,0,13,61,320,0
94162,Female,Hispanic,40 to 69,Amador County,1,0,0,0,1,2,5,0
94163,Female,Hispanic,40 to 69,Butte County,3,3,0,0,3,9,43,0
94164,Female,Hispanic,40 to 69,Calaveras County,0,0,0,0,1,1,6,0
94165,Female,Hispanic,40 to 69,Colusa County,2,0,0,0,1,3,14,0
94166,Female,Hispanic,40 to 69,Contra Costa County,19,20,2,0,13,54,175,0
94167,Female,Hispanic,40 to 69,Del Norte County,1,0,0,0,0,1,2,0
94168,Female,Hispanic,40 to 69,El Dorado County,2,1,0,0,2,5,19,0
94169,Female,Hispanic,40 to 69,Fresno County,90,44,8,0,37,179,951,0
94170,Female,Hispanic,40 to 69,Glenn County,0,0,0,0,0,0,13,0
94171,Female,Hispanic,40 to 69,Humboldt County,3,1,0,0,0,4,17,0
94172,Female,Hispanic,40 to 69,Imperial County,8,10,5,1,11,35,181,0
94173,Female,Hispanic,40 to 69,Inyo County,1,0,0,0,0,1,2,0
94174,Female,Hispanic,40 to 69,Kern County,32,30,6,0,36,104,461,0
94175,Female,Hispanic,40 to 69,Kings County,11,9,0,1,21,42,209,0
94176,Female,Hispanic,40 to 69,Lake County,3,0,3,0,0,6,15,0
94177,Female,Hispanic,40 to 69,Lassen County,1,0,1,0,0,2,4,0
94178,Female,Hispanic,40 to 69,Los Angeles County,484,302,140,1,241,1168,4065,0
94179,Female,Hispanic,40 to 69,Madera County,13,3,1,0,8,25,111,0
94180,Female,Hispanic,40 to 69,Marin County,6,2,1,0,1,10,26,0
94181,Female,Hispanic,40 to 69,Mariposa County,1,1,2,0,0,4,5,0
94182,Female,Hispanic,40 to 69,Mendocino County,3,0,0,0,0,3,11,0
94183,Female,Hispanic,40 to 69,Merced County,17,10,1,1,6,35,179,0
94184,Female,Hispanic,40 to 69,Mono County,0,0,0,0,0,0,1,0
94185,Female,Hispanic,40 to 69,Monterey County,21,13,8,1,17,60,239,0
94186,Female,Hispanic,40 to 69,Napa County,4,2,0,0,3,9,30,0
94187,Female,Hispanic,40 to 69,Nevada County,2,0,0,0,0,2,12,0
94188,Female,Hispanic,40 to 69,Orange County,63,71,27,0,53,214,1067,0
94189,Female,Hispanic,40 to 69,Placer County,4,8,3,0,8,23,59,0
94190,Female,Hispanic,40 to 69,Plumas County,0,0,0,0,0,0,1,0
94191,Female,Hispanic,40 to 69,Riverside County,100,54,34,0,50,238,708,0
94192,Female,Hispanic,40 to 69,Sacramento County,44,23,8,2,23,100,232,0
94193,Female,Hispanic,40 to 69,San Benito County,5,0,0,1,0,6,60,0
94194,Female,Hispanic,40 to 69,San Bernardino County,160,121,57,0,53,391,1381,0
94195,Female,Hispanic,40 to 69,San Diego County,111,47,36,0,75,269,1122,0
94196,Female,Hispanic,40 to 69,San Francisco County,0,0,0,0,2,2,9,0
94197,Female,Hispanic,40 to 69,San Joaquin County,47,20,8,2,18,95,227,0
94198,Female,Hispanic,40 to 69,San Luis Obispo County,4,4,1,0,3,12,97,0
94199,Female,Hispanic,40 to 69,San Mateo County,23,4,4,0,3,34,190,0
94200,Female,Hispanic,40 to 69,Santa Barbara County,19,20,8,0,24,71,407,0
94201,Female,Hispanic,40 to 69,Santa Clara County,88,52,15,1,47,203,635,0
94202,Female,Hispanic,40 to 69,Santa Cruz County,4,4,0,0,5,13,83,0
94203,Female,Hispanic,40 to 69,Shasta County,1,0,0,0,1,2,14,0
94204,Female,Hispanic,40 to 69,Sierra County,0,0,0,0,0,0,1,0
94205,Female,Hispanic,40 to 69,Siskiyou County,1,0,0,0,2,3,8,0
94206,Female,Hispanic,40 to 69,Solano County,11,9,4,0,5,29,89,0
94207,Female,Hispanic,40 to 69,Sonoma County,11,3,2,0,3,19,97,0
94208,Female,Hispanic,40 to 69,Stanislaus County,41,24,11,0,25,101,312,0
